0.1	1.47307e-08
0.109699	1.53417e-08
0.120338	1.59774e-08
0.132009	1.66386e-08
0.144812	1.73263e-08
0.158857	1.80415e-08
0.174263	1.87853e-08
0.191164	1.95585e-08
0.209705	2.03625e-08
0.230043	2.11982e-08
0.252354	2.20667e-08
0.276829	2.29694e-08
0.303677	2.39073e-08
0.333129	2.48817e-08
0.365438	2.58939e-08
0.400881	2.69451e-08
0.43976	2.80368e-08
0.482411	2.91701e-08
0.529198	3.03466e-08
0.580523	3.15677e-08
0.636825	3.28347e-08
0.698588	3.41491e-08
0.766341	3.55125e-08
0.840665	3.69263e-08
0.922198	3.8392e-08
1.01164	3.99112e-08
1.10975	4.14854e-08
1.21738	4.31162e-08
1.33545	4.48052e-08
1.46497	4.65539e-08
1.60705	4.83639e-08
1.76291	5.02367e-08
1.93389	5.2174e-08
2.12145	5.41772e-08
2.3272	5.62478e-08
2.55291	5.83874e-08
2.8005	6.05973e-08
3.07211	6.2879e-08
3.37006	6.52338e-08
3.69691	6.76629e-08
4.05546	7.01676e-08
4.44878	7.27489e-08
4.88025	7.5408e-08
5.35357	7.81456e-08
5.87279	8.09627e-08
6.44236	8.38597e-08
7.06718	8.68373e-08
7.7526	8.98957e-08
8.50449	9.30351e-08
9.3293	9.62555e-08
10.2341	9.95566e-08
11.2267	1.02938e-07
12.3155	1.06398e-07
13.5099	1.09938e-07
14.8202	1.13554e-07
16.2576	1.17245e-07
17.8343	1.2101e-07
19.564	1.24846e-07
21.4614	1.2875e-07
23.5429	1.32719e-07
25.8262	1.3675e-07
28.331	1.40839e-07
31.0787	1.4498e-07
34.0929	1.49169e-07
37.3994	1.53401e-07
41.0266	1.5767e-07
45.0056	1.61968e-07
49.3705	1.66288e-07
54.1587	1.70623e-07
59.4113	1.74965e-07
65.1734	1.79304e-07
71.4943	1.8363e-07
78.4282	1.87934e-07
86.0346	1.92204e-07
94.3788	1.96429e-07
103.532	2.00596e-07
113.573	2.04694e-07
124.588	2.08707e-07
136.672	2.12624e-07
149.927	2.16428e-07
164.468	2.20105e-07
180.419	2.2364e-07
197.917	2.27017e-07
217.112	2.30219e-07
238.169	2.33231e-07
261.268	2.36035e-07
286.607	2.38615e-07
314.404	2.40954e-07
344.896	2.43035e-07
378.346	2.44842e-07
415.04	2.4636e-07
455.294	2.47572e-07
499.451	2.48464e-07
547.89	2.4902e-07
601.028	2.49229e-07
659.319	2.49077e-07
723.263	2.48554e-07
793.41	2.4765e-07
870.359	2.46356e-07
954.772	2.44667e-07
1047.37	2.42577e-07
1148.95	2.40084e-07
1260.38	2.37188e-07
1382.62	2.33889e-07
1516.72	2.30193e-07
1663.82	2.26105e-07
1825.18	2.21634e-07
2002.2	2.16793e-07
2196.39	2.11594e-07
2409.4	2.06055e-07
2643.08	2.00194e-07
2899.42	1.94034e-07
3180.63	1.87599e-07
3489.1	1.80914e-07
3827.49	1.74008e-07
4198.71	1.66911e-07
4605.92	1.59655e-07
5052.63	1.52273e-07
5542.66	1.448e-07
6080.22	1.37269e-07
6669.92	1.29718e-07
7316.81	1.22182e-07
8026.43	1.14695e-07
8804.88	1.07292e-07
9658.83	1.00006e-07
10595.6	9.28706e-08
11623.2	8.59149e-08
12750.5	7.91673e-08
13987.1	7.26535e-08
15343.7	6.63964e-08
16831.8	6.04163e-08
18464.2	5.473e-08
20255	4.93513e-08
22219.5	4.42904e-08
24374.4	3.95545e-08
26738.4	3.51472e-08
29331.7	3.10688e-08
32176.4	2.73166e-08
35297.1	2.3885e-08
38720.4	2.07656e-08
42475.7	1.79476e-08
46595.3	1.54182e-08
51114.3	1.31626e-08
56071.7	1.11647e-08
61509.9	9.40722e-09
67475.4	7.87216e-09
74019.6	6.54113e-09
81198.4	5.39562e-09
89073.5	4.41734e-09
97712.4	3.58847e-09
107189	2.89189e-09
117585	2.31138e-09
128989	1.83173e-09
141499	1.43894e-09
155223	1.12019e-09
170277	8.63947e-10
186791	6.59938e-10
204907	4.99125e-10
224781	3.73654e-10
246581	2.76788e-10
270496	2.02815e-10
296730	1.46952e-10
325509	1.05251e-10
357079	7.44898e-11
391710	5.20739e-11
429700	3.59445e-11
471375	2.44884e-11
517092	1.646e-11
567243	1.09107e-11
622257	7.12923e-12
682607	4.58992e-12
748810	2.91031e-12
821434	1.81652e-12
901102	1.11555e-12
988496	6.73707e-13
1.08437e+06	3.99905e-13
1.18953e+06	2.33191e-13
1.3049e+06	1.33504e-13
1.43146e+06	7.49991e-14
1.57029e+06	4.13181e-14
1.72259e+06	2.2309e-14
1.88965e+06	1.17979e-14
2.07292e+06	6.10705e-15
2.27397e+06	3.09221e-15
2.49451e+06	1.53045e-15
2.73644e+06	7.39893e-16
3.00184e+06	3.49142e-16
3.29297e+06	1.60691e-16
3.61234e+06	7.20766e-17
3.96269e+06	3.14821e-17
4.34701e+06	1.33794e-17
4.76861e+06	5.52766e-18
5.2311e+06	2.21817e-18
5.73844e+06	8.63777e-19
6.29499e+06	3.26101e-19
6.90551e+06	1.1924e-19
7.57525e+06	4.21873e-20
8.30994e+06	1.4427e-20
9.11589e+06	4.76357e-21
1e+07	1.51692e-21
