0.001953125	1
0.005859375	1
0.009765625	1
0.013671875	1
0.017578125	1
0.021484375	1
0.025390625	1
0.029296875	1
0.033203125	1
0.037109375	1
0.041015625	1
0.044921875	1
0.048828125	1
0.052734375	1
0.056640625	1
0.060546875	1
0.064453125	1
0.068359375	1
0.072265625	1
0.076171875	1
0.080078125	1
0.083984375	1
0.087890625	1
0.091796875	1
0.095703125	1
0.099609375	1
0.103515625	1
0.107421875	1
0.111328125	1
0.115234375	1
0.119140625	1
0.123046875	1
0.126953125	1
0.130859375	1
0.134765625	1
0.138671875	1
0.142578125	1
0.146484375	1
0.150390625	1
0.154296875	1
0.158203125	1
0.162109375	1
0.166015625	1
0.169921875	1
0.173828125	1
0.177734375	1
0.181640625	1
0.185546875	1
0.189453125	1
0.193359375	1
0.197265625	1
0.201171875	1
0.205078125	1
0.208984375	1
0.212890625	1
0.216796875	1
0.220703125	1
0.224609375	1
0.228515625	1
0.232421875	1
0.236328125	1
0.240234375	1
0.244140625	1
0.248046875	1
0.251953125	1
0.255859375	1
0.259765625	1
0.263671875	1
0.267578125	1
0.271484375	1
0.275390625	1
0.279296875	1
0.283203125	1
0.287109375	1
0.291015625	1
0.294921875	1
0.298828125	1
0.302734375	1
0.306640625	1
0.310546875	1
0.314453125	1
0.318359375	1
0.322265625	1
0.326171875	1
0.330078125	1
0.333984375	1
0.337890625	1
0.341796875	1
0.345703125	1
0.349609375	1
0.353515625	1
0.357421875	1
0.361328125	1
0.365234375	1
0.369140625	1
0.373046875	1
0.376953125	1
0.380859375	1
0.384765625	1
0.388671875	1
0.392578125	1
0.396484375	1
0.400390625	1
0.404296875	1
0.408203125	1
0.412109375	1
0.416015625	1
0.419921875	1
0.423828125	1
0.427734375	1
0.431640625	1
0.435546875	1
0.439453125	1
0.443359375	1
0.447265625	1
0.451171875	1
0.455078125	1
0.458984375	1
0.462890625	1
0.466796875	1
0.470703125	1
0.474609375	1
0.478515625	1
0.482421875	1
0.486328125	1
0.490234375	1
0.494140625	1
0.498046875	1
0.501953125	1
0.505859375	1
0.509765625	1
0.513671875	1
0.517578125	1
0.521484375	1
0.525390625	1
0.529296875	1
0.533203125	1
0.537109375	1
0.541015625	1
0.544921875	1
0.548828125	1
0.552734375	1
0.556640625	1
0.560546875	1
0.564453125	1
0.568359375	1
0.572265625	1
0.576171875	1
0.580078125	1
0.583984375	1
0.587890625	1
0.591796875	1
0.595703125	1
0.599609375	1
0.603515625	1
0.607421875	1
0.611328125	1
0.615234375	1
0.619140625	1
0.623046875	1
0.626953125	1
0.630859375	1
0.634765625	1.000000001
0.638671875	1.000000004
0.642578125	1.000000013
0.646484375	1.000000042
0.650390625	1.000000131
0.654296875	1.000000389
0.658203125	1.000001105
0.662109375	1.000003001
0.666015625	1.000007795
0.669921875	1.000019351
0.673828125	1.000045907
0.677734375	1.000104009
0.681640625	1.000224907
0.685546875	1.000463841
0.689453125	1.000911685
0.693359375	1.001706598
0.697265625	1.003040998
0.701171875	1.005157557
0.705078125	1.008329044
0.708984375	1.012821904
0.712890625	1.018851244
0.716796875	1.026541067
0.720703125	1.035903476
0.724609375	1.046843277
0.728515625	1.059184213
0.732421875	1.072705874
0.736328125	1.087179314
0.740234375	1.102393391
0.744140625	1.118169295
0.748046875	1.134364918
0.751953125	1.150872492
0.755859375	1.16761294
0.759765625	1.184529427
0.763671875	1.201581486
0.767578125	1.218740304
0.771484375	1.2359852
0.775390625	1.253301142
0.779296875	1.270677029
0.783203125	1.288104535
0.787109375	1.305577337
0.791015625	1.323090586
0.794921875	1.340640546
0.798828125	1.358224351
0.802734375	1.375839822
0.806640625	1.393485339
0.810546875	1.411159752
0.814453125	1.428862302
0.818359375	1.446592578
0.822265625	1.464350418
0.826171875	1.482135267
0.830078125	1.499921994
0.833984375	1.517684364
0.837890625	1.535422387
0.841796875	1.553136152
0.845703125	1.57082567
0.849609375	1.588490809
0.853515625	1.606131259
0.857421875	1.623746487
0.861328125	1.641335686
0.865234375	1.658897713
0.869140625	1.67643101
0.873046875	1.693933497
0.876953125	1.711402429
0.880859375	1.7288342
0.884765625	1.746224052
0.888671875	1.763565664
0.892578125	1.780850521
0.896484375	1.798066971
0.900390625	1.815198769
0.904296875	1.83222287
0.908203125	1.84910612
0.912109375	1.865800443
0.916015625	1.882236206
0.919921875	1.898313757
0.923828125	1.913894003
0.927734375	1.928790393
0.931640625	1.942766796
0.935546875	1.955547711
0.939453125	1.966847045
0.943359375	1.976416957
0.947265625	1.984107907
0.951171875	1.989918968
0.955078125	1.994013374
0.958984375	1.996686249
0.962890625	1.998295691
0.966796875	1.999187265
0.970703125	1.99964115
0.974609375	1.999853452
0.978515625	1.999944703
0.982421875	1.999980746
0.986328125	1.999993824
0.990234375	1.999998179
0.994140625	1.999999508
0.998046875	1.999999883
